ID,Legal Company Name,Local Address,Contact,Phone,Ext.,Fax,Cell,Email,Web page,SO#,Billing Address,City,Province,Postal Code,PO#,Site Address,CustomerCode,LocationCode,IsActive,Site Contact,Phone,Pager,Inspection Type,Price,Inspection Month,Inspection Quote #,Deficiency Quote #,Fire Protection Equipment,eftemp,Remarks,Field1,Field2
664,Cominar REIT,"222 Queen St., Ste 1402, Ottawa",Mary Jane Tripodi/Nahla Rajabi (Feb 2019),(613) 234-4416,,(613) 234-5640,,,,,222 Queen Street Suite 300,Ottawa,Ontario,K1P 5V1,,1145 Hunt Club Road,,,FALSE,Louis Mathieu,,,AI,"$2,909.75",MAY,20-1331MM,,"FA, EOL's, 4"" Wet Spr x1, Glycol, FP with header, Hydrant x 2, FHC, EL, FE","2016-KS/AM,2 days, 2017 KS/TO-1 day, 2018-JC/PN-1day. Bells 1st day at 6AM. Elevator and hydro required. RE needs electrn reqd for FPFT.","valid May 1/20 to Apr 30/2021. 2013 and 2014-$2455 and $290 for 2 hydrants, 2015-$2825 for all., 2019-$2909.75.",,
520,CR4 Ottawa Flex Office Inc c/o Colliers International,930-340 Albert Street,Oryst Deneka/Kate Collins,(613) 683-2223,,,,,,,"181 Bay St, Suite 1400",Toronto,Ontario,M4W 1E5,,1150 Morrison Dr,,,FALSE,Eric Thouin,,,AI,$150.00,MAY,19-1255JP,,"FA, EOL's, FHC, E/L, Exit Signs, F/E","2017 KS/JC1 full day, 2018-JF/CL- full day. 2019-JF/SR-full day. Elevator and hydro reqd. Bells 8AM. Raise 3% each year.","12 equal payments-2018-146 ea, 2019-$150 ea.",,
1277,Ottawa Grace Manor,"1156 Wellington Street, Ottawa, K1Y 2Z3",Michael Labonte (Oct 2018),(613) 722-8025,107,(613) 722-3147,(613) 327-1900,,,,1156 Wellington Street,Ottawa,Ontario,K1Y 2Z3,,1156 Wellington Street,,,FALSE,Harry Fishenden,(613) 722-8025,,AI,,MAY,19-1044JP,,Hydrant x 1 and Test DSD on Roof from AI in Feb,12' VALVE KEY REQUIRED. COST INCLUDED IN AI INVOICED IN FEBRUARY. Also test DSD's on roof-too much snow in Feb!!,,,
2341,Apollo Property Management Ltd.,1200 Prince of Wales Drive,Bobby Herdocia,(613) 225-7969,263,,,,,,1200 Prince of Wales Drive,Ottawa,Ontario,K2C 3Y4,,1200 Prince of Wales Drive,,,TRUE,Bobby Herdocia,(613) 225-7969,,AI,$320.00,MAY,20-1149MT,,"FA, ELU and FE",Apollo's head office. Allard 2017 to 2019-$290.,,,
2338,Giant Tiger - Morrisburg,"12334 County Road 2, Morrisburg",Brad Parks,(613) 543-0053,,,,,,,12234 County Road 2,Morrisburg,Ontario,,,"12234 County Road 2, Morrisburg",,,TRUE,Brad Parks,(613) 543-0053,,AI,$520.00,MAY,20-1258 MT,,"FA, ELU and FE","Allard 2018 and 2019-$520.2020- $570 Store, not warehoue.",,,
2366,IAC Consulting Inc.,"1283 Teron Road, Suite 201",Suzanne Uniat,(613) 271-6421,101,,,,,,"1283 Teron Road, Suite 201",Ottawa,Ontairo,,,1283-1285 Teron Road,,,TRUE,Suzanne Uniat,(613) 271-6421,,AI,$215.00,MAY,20-1262MT,,ELU x 10 and FE x 8,"Allard 2018-$178, 2019-$195.",suniat@i4c.com,,
1797,Colonnade BridgePort KS Slater Street Inc. (was Dream),"16 Concourse Gate, Suite 200",Mary Jane MacKay,(613) 228-8118,,,,,,,"16 Concourse Gate, Suite 200",Ottawa,,,,130 Slater Street,,,TRUE,Mario,(613) 316-0625,,AI,,MAY,Tender,,"FA, Voice, Wet Spr Off Stdpipe, FPFT-off roof-no test header, FHC, ELU and FE","When printing out Allard reports, use log book for FE's-has been updated by old Colin.",,,
2093,Tenold Transportation Ltd. - Johnstown,138 Commerce Street,Gary Carlisle,(613) 925-3131,101,,,,,,138 Commerce Street,Johnstown,Ontario,,,"138 Commerce Street, Johnstown",,,TRUE,Gary Carlisle,(613) 925-3131,,AI,$435.00,MAY,20-1266MT,,"Sprinkler off Standpipe, Glycol and FE's",2019 Allard pricing-$398,gcarlisle@tenold.com,,
1285,Gold Key Property Management,Michael Caparelli,,,,,,,,,,,,,,139 Greenbank Road,,,FALSE,Mike/Dragan/Marlene,,,AI,$505.00,MAY,20-1320MT,,ELU and FE's,"2017-JB-3hrs, 2018 and 2019-AM-2.5hrs. Access units - medical building-never on a Monday as some are closed. Garbage room has 2 spr heads off domestic. Make notice for Goldkey to post.","2016 and 2017-$450, 2018-$470, 2019-$495.",,
1989,Frequentis Canada Limited,"1400 Blair Towers Place, Suite 700",Andrea Harrison,(613) 238-3020,7100,,,,,,"1400 Blair Towers Place, Suite 700",Ottawa,Ontario,K1J 9B8,,"1400 Blair Towers Place, Suite 700",,,TRUE,Andrea Harrison,(613) 238-3020,,AI,$125.00,MAY,20-1321MT,,FE x 3,"2016-$95, 2017-no AI, 2018-$105, 2019-$115",andrea.harrison@frequentis.com and susan.jonker@frequentis.com,,
2400,Embassy West Senior Living,1400 Carling Avenue,Selma Basic,(613) 729-4331,747,,,,,,1400 Carling Avenue,Ottawa,Ontario,,,1400 Carling Avenue,,,TRUE,Selma Basic,(613) 729-4431,,SAI,$0.00,MAY,19-1765BI,,FLCS,Cost included in AI.,,,
2398,Embassy West Senior Living,1400 Carling Avenue,Selma Basic,(613) 729-4331,747,,,,,,1400 Carling Avenue,Ottawa,Ontario,,,1400 Carling Avenue,,,TRUE,Selma Basic,(613) 729-4431,,QI,$300.00,MAY,19-1765BI,,"4"" Wet Spr only",,,,
1988,bcIMC Realty Corporation c/o QuadReal Property Group,300-45 O'Connor Street,Suzanne Hawkins,,,,,,,,300 - 45 O'Connor Street,Ottawa,Ontario,,,"1410 Blair Road, 7th and 8th Floors",,,TRUE,Orma Brassard,(613) 558-7301,,AI,$175.00,MAY,19-1286JP,,FE x 4 only in CGI/ISM Inc. Areas only,"NO RESPONSE IN 2019. Send quote to Suzanne Hawkins of Quadreal, not tenant. 2017 and 2018-$190, 2019-$175-no longer have 6th Floor",suzanne.hawkins@quadreal.com,,
681,Regional Group,1737 Woodward Drive 2nd floor,Sheila Olivieri,(613) 230-2100,7220,(613) 230-9880,,dfresque@regionalgroup.com,,,1737 Woodward Drive,Ottawa,Ontario,K2C 0P9,,1550 Carling / 1451 Coldrey,,,FALSE,Sheila Olivieri,(613) 230-2100,,S-AI,$180.00,MAY,20-1018JP-REV,,FLCS   (type cycle Nov/May)  Do with May MI,Bells 6PM. PO's from Erin Day.,Note FLCS was not part of orginal quote bill extra $180.00 to be done after hours with monthly inspection,,
1431,Nav Canada,,Mark Bolton,(613) 248-3852,,,(613) 290-0948,,,,,,,,,1601 Tom Roberts,,,FALSE,Mark Bolton,(613) 248-3852,,AI,$200.00,MAY,,,Monitoring Equipment AI,"AI of monitoring equipment. Account #25-01-1352. 2016-$110, 2017 AND  2018-$200.",,,
895,Nav Canada,,Mark Bolton,(613) 248-3852,,,(613) 290-0948,,,,,,,,,1601 Tom Roberts,,,FALSE,Mark Bolton,(613) 248-3852,,AI,,MAY,18-0212-0001BS,,"FA, EOL's, 4"" Wet Spr x 2, Glycol, Preaction x 4 (3 techs reqd), FHC, Hyd x 3, FLCS, ELU, FE's and Backflow Preventer x 2-domestic connected to FACP-do not test per BS","Concrete tiles w/carpet glued-3 techs to lift.REPLACE FE'S THAT REQ SERVICE. Elevators, no hydro. Bells6AMon2nd day. 2016 and 2017-TT/GS/KS,4days, 2018-TT/GS-5days and Colin 1 day.Contract #55115 valid May 1/2018 to April 30/2023-PRICES CHANGE EACH MAY.",DO NOT CHARGE FOR LINKS. Follow procedure in client file.,,
1433,Nav Canada,,Mark Bolton,(613) 248-3852,,,(613) 290-0948,,,,,,,,,1611 Tom Roberts (Logistics Centre),,,FALSE,Mark Bolton,(613) 248-3852,,AI,$200.00,MAY,,,Monitoring Equipment AI,Account #25-01-1353.,"2017-$110, 2018-$200",,
1095,Nav Canada,,Mark Bolton,(613) 248-3852,,,(613) 290-0948,,,,,,,,,1611 Tom Roberts (Logistics Centre),,,FALSE,Mark Bolton,(613) 248-3852,,AI,,MAY,18-0212-0001BS,,"FA, EOL's, Spr x 4, FPFT with test header at 100% Capacity only, Hydrants, FHC, ELU, FE and Backflow Preventer-connected to FACP-TEST per BS","REPLACE FE'S NO SERVICE.  Bells6AM. 2016-2T (GS/KS), 1 day, 2018-TT/GS-5days and Colin 1 day. Need lift to access 25' DSDs. NOW HAVE A SCISSOR LIFT. Contract #55115 valid May 1/2018 to April 30/2023-PRICES CHANGE EACH MAY.","In 2019-BS wants electrician-See email Feb 13, 2019.New Elevator-open plenum to test, harness reqd, elevator tech not reqd (GS will do). No hydro vault.",,
153,Calfra Management Limited,"226-1725 St. Laurent Blvd., Ottawa, Ontario K1G 3V4",Justin Lamarche,(613) 247-2235,224,(613) 247-2236,(613) 798-6226,,,,227-1725 St. Laurent Blvd.,Ottawa,Ontario,K1G 3V4,,1705-17 1719-49 St. Laurent AND 2220-34 Gladwin,,,FALSE,Justin Lamarche,(613) 247-2235,,AI,"$2,040.00",MAY,19-1427JP,,"8"" Wet Spr x 2, 4"" Wet Spr x 1, 2 Hydrants, E/L, FE and 6"" Wet, EL and FE at Gladwin AND FIRE DRILLS","LOST JULY 1, 2019. ADD $275 FOR FIRE DRILLS EACH. Price for St. Laurent & Gladwin sites. 2016-KM/PN-1.5days, 2017-JF/PN-1.5 days & JF 1 day but no hyd, 2018-KV/RE-2 days.  LEAVE IN MAY, DON'T MOVE.","2016 and 2017-$1945, 2018 and 2019-$2040. Justin Lamarche replaces Dave as of Nov 2018.",,
2351,Giant Tiger - Pembroke,171 Alexander Street,Lou Hammill,(613) 635-7614,,,,,,,"171 Alexander Street, Unit 1",Pembroke,Ontario,,,"171 Alexander Street, Unit 1",,,TRUE,Lou Hammill,(613) 635-7614,,AI,$570.00,MAY,20-1257MT,,"8"" Wet Spr x 1","Allard 2018-$525, 2019-$540. 2019-IO 6.5hrs.",mgrstore003@gianttiger.com,,
1868,Cominar REIT,"222 Queen St., Ste 1402, Ottawa",Mary Jane Tripodi/Nahla Rajabi (Feb 2019),(613) 569-8151,,(613) 234-5640,(613) 858-6023,,,,222 Queen Street Suite 300,Ottawa,,,,171 Slater Street,,,TRUE,Carlos (Jan 2019),,,MONITORING,$600.00,MAY,17-1073MM,,Monitoring Service - FACP using GSM,"May 1, 20?? To April 30, 20??. AI required in May.","Account #38-01-5320, 3 year contract 2017-2020-$600.",,
1256,Canadian Museum of Nature,"PO Box 3443, Station D",Martin Leclerc,(613) 566-4238,,,(613) 868-0508,,,,"PO Box 3443, Station D",Ottawa,Ontario,K1P 6P4,,"1740 Pink Road, Gatineau",,,FALSE,Pascale Senechal,(613) 566-4288,,AI,"$1,065.00",MAY,20-1324MT,,"FA, DB Level Testing, 6"" Wet x 3, 8"" Wet x 1, 4"" Wet x 2, 4"" Dry x 1, Visual Spr, Preaction in Server Rm, FPFT x 2 (ELECT NOT REQD), Hyd x 5 (Aylmer threads), ELU and FE","6PM Bells. Tender May 1/13 to Apr 30/14 w/4 renewal options. $12,780/12 pymts=$1065ea.2020- same AI ELU'S CONNECTED TO LIGHTING, MUST TURN OFF BREAKERS TO TEST ON SAT. FE Service& hyd winterizeinclincontract. Sent quote in Mar 2016 with same $ as tender.","2015-2 techs-6 days (KS/CL). FP DURING DAY BY FORBES ($670), NOT 8PM. Pascale does all scheduling and work orders. MUST HAVE RELIABLE CLEARANCE",,
1607,Canadian Museum of Nature,"PO Box 3443, Station D",Martin Leclerc,(613) 566-4238,,,(613) 868-0508,,,,"PO Box 3443, Station D",Ottawa,Ontario,K1P 6P4,,1740 Pink Road-GOVT OF NUNAVUT AREA,,,FALSE,Pascale Senechal,(613) 566-4288,,AI,"$2,390.00",MAY,20-1323MT,,FA (NFS 320) and Preaction System,PO 33455-OP valid Apr 1/19 to Mar 31/2020. 12 equal payments of $190.83 ($2290 by 12 pymts = $190.83). 2020- $2390 12 equal payment of $199.17,"New in Feb 2014. Schedule same day as bell test, start at 2PM and then ring bells. 2015 and 2016-same pricing.",,
1763,Bell Technical Solutions,"2000 Argentia Road, Plaza 2, 4th Floor",Mikayla Morra,(416) 557-8739,,,,mmorra2@belltechsolutions.ca,,,,,,,,1740 Woodroffe Avenue,,,FALSE,Rocky Craig,(613) 298-4219,,AI,$190.00,MAY,,,Monitoring Equipment,Account #25/26-01-1566 for fire using internet and Account #38-01-5301 for burglar.,,,
1762,Bell Technical Solutions,"2000 Argentia Road, Plaza 2, 4th Floor",Mikayla Morra,(416) 557-8739,,,,mmorra2@belltechsolutions.ca,,,"2000 Argentia Road, Plaza 2, 4th Floor",Ottawa,Ontario,L5N 1V9,,1740 Woodroffe Avenue,,,FALSE,Rocky Craig,(613) 298-4219,,MONITORING,$0.00,MAY,,,Monitoring Services - Fire alarm using Internet and Burglar,Account #25/26-01-1566-$65.00 per month for fire alarm using internet and Account #38-01-5301-$25.00 per month for burglar.,Email invoice to RBTS@belltechsolutions.ca,,
1251,Canadian Blood Services,1800 Alta Vista Drive,Melissa Gaudreau,(613) 739-2088,,,(613) 327-3671,,,,1800 Alta Vista Drive,Ottawa,Ontario,K1G 4J5,,1800 Alta Vista Drive,,,FALSE,Melissa Gaudreau,(613) 739-2088,,AI,$0.00,MAY,Tender,,"FA, EOL's, Voice,  4"" Wet x 1, 6"" Wet x 1, Glycol x 2, Backflow x 12-not connected to FACP, FLCS x 2, Hydrants x 4, ELU and FE","FACP REPLACED JAN 2019-EST3-need VI. Bells on2nd day at 6PM. Elevator&Hydro. 2017-DM/PN4 days, 2018-JF/PN/DM2-4DAYS, 2019-JF/AM 4.5days. For 2020 4days and an extra tech for 1 man work. FM200 in longer in use 2020.","Billed once a year in May. 5 year contract May 1, 2018 to April 30, 2023. PRICES CHANGE EACH MAY.",,
2339,Giant Tiger - Bells Corners,1861 Robertson Road,Patrick Lapensee,(613) 828-2281,,,,,,,1861 Robertson Road,Ottawa,Ontario,,,1861 Robertson Road,,,TRUE,Patrick Lapensee,(613) 828-2281,,AI,$110.00,MAY,20-1259MT,,FE only,"Quote is for 5 FE's but there are 9 on site. Allard 2018-$95, 2018-$100. AI not performed in 2019.",,,
1517,"Colliers, Outcore NXS E-6029","333 Preston Street, 7th Floor",Glenn Fierig,,,(613) 218-0292,,,,,"333 Preston Street, 7th Floor",Ottawa,Ontario,K1S 5N4,,191 Laurier Avenue West,,,FALSE,Glenn Fierig,,,AI,$200.00,MAY,13-1208RS,,Monitoring Equipment AI,MUST BE SCHEDULED WITH GLENN OR JORDAN (819-208-8397). Account #25-01-1239.,2019-$200,,
1516,"Colliers, Outcore NXS E-6029","333 Preston Street, 7th Floor",Glenn Fierig,,,(613) 218-0292,,,,,"333 Preston Street, 7th Floor",Ottawa,Ontario,K1S 5N4,,191 Laurier Avenue West,,,FALSE,Glenn Fierig,,,MONITORING,$780.00,MAY,13-1208RS,,Monitoring Services - Fire Alarm via Internet,"May 1, 201?? To April 30, 20??. $65.00 per month. Account #25-01-1239.",,,
1532,Calfra Management Limited,"226-1725 St. Laurent Blvd., Ottawa, Ontario K1G 3V4",Justin Lamarche,(613) 247-2235,224,(613) 247-2236,(613) 798-6226,,,,227-1725 St. Laurent Blvd.,Ottawa,Ontario,K1G 3V4,,210 Centrum Blvd.,,,FALSE,Justin Lamarche,(613) 247-2235,,AI,$890.00,MAY,19-1427JP,,"FA, EOL's, 6"" Wet Spr x 1, ELU and FE-common areas only AND FIRE DRILL","LOST JULY 1, 2019. ADD $275 FOR FIRE DRILL. 930AM start, stores open then. LEAVE IN MAY, DON'T MOVE. NEVER ON A WEDNESDAY. 2015-2 techs, 1 day, 2016-Char/JF-1 day, 2017-JC/AM-7hrs, 2018-TT/PN-5hrs.","2016 and 2017-$850, 2018 and 2019-$890.",,
2324,CMG Condominium Management Group,434 Queen Street,Nikki Monette,(613) 237-9519,129,,,,,,434 Queen Street,Ottawa,Ontario,K1R 7V7,,2-108 Esterlawn Private,,,TRUE,Nikki Monette,(613) 237-9519,,AI,$0.00,MAY,Allard,,Hydrant x 4,No pricing in quotes folder???,,,
2174,Huntington Properties (Robertson Road Property LP),"1306 Wellington Street, Suite 200",Nathan Peacock,(613) 592-1818,,,(613) 716-8561,,,,"1306 Wellington Street, Suite 200",Ottawa,Ontario,K1Y 3B2,147,2175 Robertson Road,,,TRUE,Nathan Peacock,(613) 592-1818,,AI,"$1,750.00",MAY,20-1169BI,,"FA, 6"" Wet Spr x 1, Preaction System, BFP x 1, Hyd x 1, ELU and  FE","PO #147 valid for contract Jan 1, 2020 to Dec 31, 2020. 6am bell test. Call Centre, must be escorted/scheduled for any site work.",,,
1473,Convoy Supply Ltd.,220 Edmonton Blvd,Olivier Vincent,(819) 595-5402,,(819) 595-0805,,,,,220 Edmonton Blvd.,Gatineau,Quebec,,,220 Edmonton Blvd.,,,FALSE,Olivier Vincent,(819) 595-5402,,AI,$0.00,MAY,,,Monitoring Equipment AI,AI included in monitoring services. Account #38-01-5243.,,,
2160,Huntington Properties (Thurston Drive Property LP),"1306 Wellington Street, Suite 200",Nick Thuswaldner,(613) 592-1818,,,(613) 462-5828,,,,"1306 Wellington Street, Suite 200",Ottawa,Ontario,K1Y 3B2,,2211 Thurston Drive,,,FALSE,Nick Thuswaldner,(613) 592-1818,,AI,$700.00,MAY,20-1261MT,,"4"" Wet Spr x 1, Glycol, Hyd x 1, ELU and FE","PO #73 valid for contract Feb 1, 2019 to Jan 31, 2020.",,,
346,Colliers International (Invoice CanFirst Ottawa Properties Inc.),930-340 Albert Street,Oryst Deneka/Kate Collins (Jan 2019),(613) 683-2223,,,(613) 286-6086,,,,"250 Bloor Street East, 15th Floor",Toronto,Ontario,M4W 1E5,,2301-2305 St. Laurent Blvd,,,FALSE,Sam,,,AI,$475.00,MAY,19-1255JP,,"Hydrant x 1, ELU, Exit Signs, Ext.","2016 and 2017-KS, 2hrs (KS) No Fire Alarm.","2015 to 2017-$450 and $100 for MI, 2018-$460 and $105 for MI, 2019-$475 for AI and $110 for MI. Raise 3% each year.",,
348,Colliers International (Invoice CanFirst Ottawa Properties Inc.),930-340 Albert Street,Oryst Deneka/Kate Collins (Jan 2019),(613) 683-2223,,,(613) 286-6086,,,,"250 Bloor Street East, 15th Floor",Toronto,Ontario,M4W 1E5,,2315-2319 St. Laurent Blvd,,,FALSE,Sam,,,AI,$475.00,MAY,19-1255JP,,"ELU, Exit Signs, Exts. NO HYDRANTS",No Fire Alarm. 2017-KS-1hr.,"2015 to 2017-$450 and $100 for MI, 2018-$460 and $105 for MI, 2019-$475 for AI and $110 for MI. Raise 3% each year.",,
350,Colliers International (Invoice CanFirst Ottawa Properties Inc.),930-340 Albert Street,Oryst Deneka/Kate Collins (Jan 2019),(613) 683-2223,,,(613) 286-6086,,,,"250 Bloor Street East, 15th Floor",Toronto,Ontario,M4W 1E5,,2323-2327 St. Laurent Blvd,,,FALSE,Sam,,,AI,$475.00,MAY,19-1255JP,,"ELU, Hydrant x 1, Exit Signs, Exts.",cancelled Mar 31. 2020 No Fire Alarm.2017-KS-1hr.,"2015 to 2017-$450 and $100 for MI, 2018-$460 and $105 for MI, 2019-$475 for AI and $110 for MI. Raise 3% each year.",,
2372,Briarway Private,25 Briarway Private,Dora Erasmo,(613) 761-1681,,,,,,,25 Briarway Private,Ottawa,Ontario,,,25 Briarway Private,,,TRUE,Dora Erasmo,(613) 761-1681,,AI,$220.00,MAY,Q25Briarw2019,,Fire hydrant x 2,Allard 2018 and 2019-$220.,,,
1519,Compass Realty c/o ProREIT (Aug 2019),"3770 Kempt Road, Suite 110",Patricia Gabel,(902) 454-1234,318,(613) 218-0292,,,,,"3770 Kempt Road, Suite 110",Halifax,Nova Scotia,B3K 4X8,,251 Laurier Avenue West,,,FALSE,Glenn Fierig,,,AI,$200.00,MAY,13-1209RS,,Monitoring Equipment AI,Account #25-01-1240. MUST BE SCHEDULED WITH GLENN OR JORDAN (819-208-8397),2018-$200,,
1518,Compass Realty c/o ProREIT (Aug 2019),"3770 Kempt Road, Suite 110",Patricia Gabel,(902) 454-1234,318,(613) 218-0292,,,,,"3770 Kempt Road, Suite 110",Halifax,Nova Scotia,B3K 4X8,,251 Laurier Avenue West,,,FALSE,Glenn Fierig,,,MONITORING,$780.00,MAY,13-1209RS,,Monitoring Services - Fire Alarm via Internet,"May 1, 201?? To April 30, 20??. $65.00 per month. Account #25-01-1240/46",,,
1601,Compass Realty c/o ProREIT (Aug 2019),"3770 Kempt Road, Suite 110",Patricia Gabel,(902) 454-1234,318,(613) 218-0292,,,,,"3770 Kempt Road, Suite 110",Halifax,Nova Scotia,B3K 4X8,,251 Laurier Avenue West,,,FALSE,Glenn Fierig,,,MONITORING,$300.00,MAY,13-1212RS,,Monitoring Services - Elevator Telephone,"May 1, 20?? To Apr 30, 20??. Account #38-01-5238. No AI required.",,,
1253,Canadian Blood Services,1800 Alta Vista Drive,Melissa Gaudreau,(613) 739-2088,,,(613) 327-3671,,,,1800 Alta Vista Drive,Ottawa,Ontario,K1G 4J5,,2540 Lancaster Road,,,FALSE,Melissa Gaudreau,(613) 739-2088,,AI,$0.00,MAY,Tender,,"FA, FM200, EOL's, 2"" Wet Spr x 1, Backflow x 2-not connected to FACP, ELU and FE","Bells at 6PM. 2018 JF/ADR-1 day but no FM200, 2019-JF/TO 1 day and RE/CJ 2 hrs. Elevator tech only reqd.","Billed once a year in May. 5 year contract May 1, 2018 to April 30, 2023. PRICES CHANGE EACH MAY.",,
288,Colonnade Management Inc.,"16 Concourse Gate, Suite 200",Brenda Schultz/Adrienne,(613) 225-8118,,(613) 225-3898,,,www.colonnadedevelopment.com,,"16 Concourse Gate, Suite 200",Ottawa,Ontario,K2E 7M6,,275 Slater Street,,,FALSE,Chris Charron,,,AI,$0.00,MAY,18-1174-not part of tender,,"FA, EOL's, Voice, VESDA x 4, FPFT, Spr, FHC, (ELU on generator), Exit Signs and FE's","NEW FACP IN 2018, use VI. FOLLOW SCHEDULE. 2017-KV/JC-4 days&4 days, 2019-JF/SR-6 days but no 1 man. Tst header flows onto Slater. 2days bell test at 6PM/access to Embassy. Chris to provide bell schedule. DSD's removed, now VESDA's. Elevator&hydro.",PRICES CHANGE EACH MAY-SEE QUOTE. NOT PART OF TENDER.,,
1434,Nav Canada,,Mark Bolton,(613) 248-3852,,,(613) 290-0948,,,,,,,,,280 Hunt Club Road,,,FALSE,Mark Bolton,(613) 248-3852,,AI,$200.00,MAY,,,Monitoring Equipment AI,Account #25-01-1354.,2018-$200,,
901,Nav Canada,,Mark Bolton,(613) 248-3852,,,(613) 290-0948,,,,,,,,,280 Hunt Club Road,,,FALSE,Mark Bolton,(613) 248-3852,,AI,,MAY,18-0212-0001BS,,"FA, EOL's, Preaction x 4, 4"" Wet x 2, 6"" Wet x 1, Glycol, FHC, Fire Hyd x 4, FLCS, ELU, FE's and Backflow Preventer-domestic connected to FACP-do not test per BS","REPLACE FE'S, DON'T SERVICE. Elevators. Bells2nddayat6AM. DO NOT CHARGE FOR LINKS. 2014-2 techs,5 days, 2015-3 techs,3day, 2016 and 2017-GS/KS,2days. Contract #55115 valid May 1/2018 to April 30/2023-PRICES CHANGE EACH MAY.",,,
2329,AMJ Storage,2965 Bank Street,Rene Frappier,(613) 737-3333,,,,,,,2965 Bank Street,Ottawa,Ontario,,,2965 Bank Street,,,TRUE,Rene Frappier,(613) 737-3333,,AI,$300.00,MAY,"May 7, 2019",,Fire hydrants x 3,Allard 2019-$300.,amjselfstorage@bellnet.ca,,
2430,Taillefer Plumbing and Heating,7-1528 Startop Rd,Cynthia <ason,(613) 745-0100,,,,,,,Same,,,,,3001 Solandt,,,TRUE,,,,AI,$550.00,MAY,,,BFP Testing,,,,
511,Colliers International (Invoice CanFirst Ottawa Properties Inc.),930-340 Albert Street,Oryst Deneka/Kate Collins,(613) 683-2223,,,,,,,"250 Bloor Street East, 15th Floor",Toronto,Ontario,M4W 1E5,,36-38 Antares Drive,,,FALSE,Sam,,,AI,$140.00,MAY,19-1255JP,,"Hydrant, ELU, Exit Signs, Ext.","1 tech. CLOSES FRIDAYS AT 1PM!! 2017-JF/PN 7hrs, 2018-JC/TO-4hrs, 2019-JC/TO-4hrs but no hyd. Raise 3% each year.","12 equal payments - 2018-$135 EA, 2019-$140 EA.",,
1913,Communications Research Centre Canada,"3701 Carling Avenue, PO Box 11490, Station H",Marc Primeau,(613) 990-2535,,,,,,,,,,,,3701 Carling Avenue,,,TRUE,Marc Primeau,(613) 990-2535,,AI,$190.00,MAY,,,Monitoring Equipment,Account #368-01-5299.,,,
2309,Huntington Properties (NewGen Property Ventures Ltd.),"1306 Wellington Street West, Suite 200",Nathan Peacock,(613) 592-1818,,,(613) 716-8561,,,,"1306 Wellington Street West, Suite 200",Ottawa,Ontario,K1Y 3B2,,376 Churchill Avenue,,,TRUE,Phil Bergeron,(343) 551-6403,,AI,$375.00,MAY,20-1260MT,,"FA, ELU x 3 and FE x 4",Allard pricing 2017 to 2019-$340.PO 2020- 133,npeacock@huntingtonproperties.ca,,
1254,Canadian Blood Services,1800 Alta Vista Drive,Melissa Gaudreau,(613) 739-2088,,,(613) 327-3671,,,,1800 Alta Vista Drive,Ottawa,Ontario,K1G 4J5,,40 Concourse Gate,,,FALSE,Melissa Gaudreau,(613) 739-2088,,AI,$0.00,MAY,Tender,,"FA, Voice, EOL's, 4"" Wet x 1, ELU and FE","Bells at 7am. No elevator or hydro. ON MONDAYS only-blood distribution lab. 2016-KM/PN-8hrs, 2017-JF/JB-9hrs, 2018-JC/TO-8.5hrs and RE 2.5hrs.","Billed once a year in May. 5 year contract May 1, 2018 to April 30, 2023. PRICES CHANGE EACH MAY.",,
1514,Cominar REIT,"222 Queen St., Ste 1402, Ottawa",Mary Jane Tripodi/Nahla Rajabi (Feb 2019),(613) 569-8151,,(613) 234-5640,,,,,222 Queen Street Suite 300,Ottawa,Ontario,K1P 5V1,,400 Cooper Street,,,FALSE,Evens Marcelin,,,MONITORING,$300.00,MAY,13-1217RS,,Monitoring Services - Elevator Phones,"May 1, 20?? To April 30, 20??. $25.00 per month. Account #38-01-5255",3 year contract 2017-2020.,,
1513,Cominar REIT,"222 Queen St., Ste 1402, Ottawa",Mary Jane Tripodi/Nahla Rajabi (Feb 2019),(613) 569-8151,,(613) 234-5640,,,,,222 Queen Street Suite 300,Ottawa,Ontario,K1P 5V1,,400 Cooper Street,,,FALSE,Evens Marcelin,,,MONITORING,$600.00,MAY,17-1074MM,,Monitoring Services - FACP,"May 1, 20?? To April 30, 20??. $50.00 per month. Account #25-01-1242/26-01-1242.",3 year contract 2017-2020.,,
2326,OCCECC #739,,,,,,,,,,,,,,,51 and 65 Evelyn Powers Pvt.,,,TRUE,Steve Dods,,,AI,$200.00,MAY,"Allard May 7, 2019",,Hydrants x 2,Allard 2018 and 2019 - $200.,eppboard@gmail.com,,
86,Cominar REIT,"222 Queen St., Ste 1402, Ottawa",Mary Jane Tripodi/Nahla Rajabi (Feb 2019),(613) 569-8151,26,(613) 234-5640,(613) 858-6023,,,,222 Queen Street Suite 300,Ottawa,Ontario,K1P 5V9,,700 Palladium Dr Phase I,,,FALSE,Mike Herns,,,AI,"$1,545.00",MAY,20-1331MM,,"FA, EOL's, Wet 4"" Spr x 1, Glycol, Hydrants-see 770, EL, FE","Elevator shaft sprinklered, no FA Detection, do not require Elevator company. No hydro vault. 2019-Occupied by Ford JF/TO- 1 day/ BI- 3 hrs.(2020)","PO valid May 1/20 to Apr 30/2021. 2014-now 3days for all 3 bldgs. Bells 630AM for each building done separately. 2012 and 2013-$1360. 2014 and 2015-2017-$1430, 2016-KM/CL and 2017-TT/TO-1 day, 2018-BI/JL-1day.",,
